"","hhid","pnum","pumsSerialNo","persType","persTypeDetailed","age","gender","industry","schlGrade","educLevel","workPlaceType","workPlaceTaz","workPlaceMaz","schoolType","schoolTaz","schoolMaz","usualCarId","dailyActivityPattern","specEvtParticipant","jointTour1Role","jointTour2role","obPeChauffBund1","obPeChauffBund2","obPeChauffBund3","obRsChauffBund","obPePassBund","obRsPassBund","ibPeChauffBund1","ibPeChauffBund2","ibPeChauffBund3","ibRsChauffBund","ibPePassBund","ibRsPassBund","studentDorm","studentRent","activityString"
"2144062",971783,2,2008001019904,1,1,59,2,61,0,14,2,2584,22583,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-1-0-7-0]"
"2144063",971783,3,2008001019904,1,1,29,2,61,0,13,2,2764,22763,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-72-1-0-9-0-7-0]"
"2148551",973924,1,2008001019904,4,13,64,1,0,0,4,0,0,0,0,0,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-8-0-6-0-9-0-9-72-0]"
"2148552",973924,2,2008001019904,5,15,65,2,0,0,7,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-9-8-62-61-61-0-6-0-5-0-61-0]"
"2157019",977819,1,2009001099264,1,1,50,1,61,0,8,2,2605,22604,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-5-1-0]"
"2157020",977819,2,2009001099264,2,4,48,2,61,0,9,2,2605,22604,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
"2157021",977819,3,2009001099264,1,1,24,1,92,0,9,2,2593,22592,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
"2157022",977819,4,2009001099264,2,4,21,2,72,0,9,2,3295,3295,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-72-0-1-0-8-0]"
"2163056",980632,1,2008000233472,4,13,44,1,0,0,9,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-5-0]"
"2163057",980632,2,2008000233472,1,1,43,2,81,0,9,2,2804,22803,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-9-61-1-72-1-0]"
"2163058",980632,3,2008000233472,6,17,17,2,0,5,6,0,0,0,1,2758,22757,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0]"
"2168930",983396,1,2011000733696,1,1,49,2,62,0,9,2,2404,22403,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-411-0-61-1-72-1-0]"
"2168931",983396,2,2011000733696,4,13,50,1,0,0,13,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"2168932",983396,3,2011000733696,2,6,18,2,44,6,10,2,2804,22803,2,2502,22501,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-15-0-15-42-15-0]"
"2168933",983396,4,2011000733696,6,16,17,2,92,5,7,2,2787,22786,1,2798,22797,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-1-42-0]"
"2168934",983396,5,2011000733696,7,19,15,2,0,5,5,0,0,0,1,2798,22797,-1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[0-3-8-9-0]"
"2171260",984607,1,2008001019904,1,1,54,1,33,0,9,2,2798,22797,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-9-8-9-0]"
"2171261",984607,2,2008001019904,2,4,55,2,61,0,9,2,2332,22331,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-42-42-42-42-0]"
"2172463",985372,1,2007001202688,2,6,55,2,62,6,12,2,2738,22737,2,2332,22331,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-15-15-15-15-15-0]"
"2172464",985372,2,2007001202688,2,6,20,1,44,6,10,2,2737,22736,2,2345,22344,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
"2172465",985372,3,2007001202688,2,4,47,2,62,0,5,2,2834,22833,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
"2176804",987544,1,2008000757760,1,1,31,1,51,0,11,2,2672,22671,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-5-61-61-61-61-0]"
"2183327",990620,1,2011000078336,1,3,57,1,62,6,13,1,2787,22786,2,2357,22356,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"2183328",990620,2,2011000078336,2,6,39,2,62,6,12,2,2804,22803,2,2347,22346,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-42-0]"
"2185699",991850,1,2011001126912,1,1,47,1,44,0,11,2,2757,22756,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-71-0-72-61-15-15-0]"
"2185700",991850,2,2011001126912,1,1,52,2,54,0,12,1,2794,22793,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"2186001",991983,1,2007001333760,1,1,38,2,54,0,13,2,2738,22737,0,0,0,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"[0-71-0-412-61-15-15-0-15-15-0-411-73-8-0-61-0]"
"2186002",991983,2,2007001333760,1,1,39,1,42,0,13,2,2745,22744,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-72-15-15-15-15-0]"
"2186003",991983,3,2007001333760,7,19,11,1,0,4,2,0,0,0,1,2795,22794,-1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-72-73-0]"
"2186004",991983,4,2007001333760,7,19,9,1,0,3,2,0,0,0,1,2795,22794,-1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"[0-3-73-8-0-9-0]"
"2188726",993078,1,2009000181760,2,4,45,2,45,0,9,2,2728,22727,0,0,0,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-0-7-0]"
"2188727",993078,2,2009000181760,2,4,26,1,45,0,10,2,2790,22789,0,0,0,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0-5-9-62-0-7-0]"
"2188728",993078,3,2009000181760,6,16,18,2,72,5,7,2,2843,22842,2,2798,22797,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-72-8-73-0]"
"2188729",993078,4,2009000181760,1,1,55,1,33,0,11,2,2787,22786,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-62-61-1-0-7-0]"
"2189924",993554,1,2010001309696,1,1,50,1,33,0,12,2,3121,23120,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-61-61-1-61-1-0]"
"2189925",993554,2,2010001309696,2,4,32,2,62,0,12,2,2751,22750,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-15-0-15-15-0]"
"2189926",993554,3,2010001309696,8,21,0,1,0,0,0,0,0,0,2,2798,22797,-1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"2194466",995852,1,2008000626688,1,1,23,2,62,0,9,2,2757,22756,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-0]"
"2197457",997352,1,2011001389056,1,1,63,2,33,0,11,1,2533,22532,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-42-0-42-0]"
"2200186",998931,1,2010001309696,1,1,25,2,92,0,12,2,2872,22871,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-73-1-0-7-0]"
"2200187",998931,2,2010001309696,1,1,25,2,32,0,11,2,2629,22628,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0-7-0]"
"2205295",1001815,1,2009000312832,1,1,33,1,42,0,12,2,3121,23120,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-72-15-15-0-15-0-9-0]"
"2205296",1001815,2,2009000312832,8,21,1,1,0,0,0,0,0,0,2,2543,22542,-1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"2205297",1001815,3,2009000312832,7,19,9,2,0,3,2,0,0,0,1,2443,22442,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-9-62-0]"
"2205298",1001815,4,2009000312832,2,6,30,2,72,6,11,2,2642,22641,2,2502,22501,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-42-42-61-5-0]"
"2216409",1007085,1,2007001071616,2,6,21,1,51,6,11,2,2539,22538,2,2347,22346,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-72-2-0-1-0]"
"2216410",1007085,2,2007001071616,1,1,22,2,44,0,13,2,2545,22544,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0-5-0]"
"2217303",1007462,1,2007000154112,1,1,38,1,54,0,11,2,2616,22615,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-15-15-15-15-0-62-0]"
"2217304",1007462,2,2007000154112,1,1,45,2,92,0,11,2,2592,22591,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
"2217305",1007462,3,2007000154112,1,1,20,1,54,0,9,2,2338,22337,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-15-15-15-0-15-0]"
"2217702",1007627,1,2008000364544,1,1,69,1,56,0,9,2,2340,22339,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-72-1-0-42-0]"
"2217703",1007627,2,2008000364544,4,13,64,2,0,0,11,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-42-0-72-42-9-0]"
"2219306",1008388,1,2008000102400,1,1,49,2,72,0,9,2,2571,22570,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-9-5-62-1-0-7-0]"
"2219307",1008388,2,2008000102400,1,1,54,1,48,0,11,2,2559,22558,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-8-9-72-0-7-0-61-0]"
"2223850",1010525,1,2008001150976,1,1,28,2,62,0,13,2,2661,22660,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-9-0-42-62-0-5-5-0-72-0]"
"2223851",1010525,2,2008001150976,4,13,26,1,0,0,9,0,0,0,0,0,0,2,2,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"[0-62-0-411-42-0-42-0-5-5-0-72-411-0-8-6-7-0-9-5-0]"
"2223852",1010525,3,2008001150976,7,19,7,1,0,3,2,0,0,0,1,2565,22564,-1,1,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"[0-3-0-8-6-7-0]"
"2223853",1010525,4,2008001150976,8,21,2,1,0,0,0,0,0,0,2,2574,22573,-1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-8-6-7-0]"
"2231650",1014301,1,2010001047552,4,13,34,2,0,0,11,0,0,0,0,0,0,-1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-0]"
"2231651",1014301,2,2010001047552,7,20,5,1,0,2,2,0,0,0,1,2643,22642,-1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"2234397",1015711,1,2010000130048,1,1,43,2,62,0,13,2,2643,22642,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
"2234398",1015711,2,2010000130048,5,15,71,2,0,0,9,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-8-62-0]"
"2236866",1016853,1,2007000416256,1,1,53,1,42,0,14,2,3097,23096,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-72-1-0-9-62-0]"
"2236867",1016853,2,2007000416256,2,4,53,2,62,0,12,2,2563,22562,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-9-1-72-1-42-42-8-42-61-0]"
"2243289",1019868,1,2010000654336,1,1,36,1,23,0,11,2,3304,3304,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-72-0-1-0]"
"2250879",1023513,1,2008000364544,1,1,69,1,56,0,9,2,2688,22687,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0-61-0]"
"2250880",1023513,2,2008000364544,4,13,64,2,0,0,11,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"2257492",1026672,1,2010000916480,2,4,27,2,45,0,9,2,2910,22909,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"2257493",1026672,2,2010000916480,1,1,36,1,49,0,9,2,2678,22677,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-9-0-15-0-15-62-0-7-0]"
"2257494",1026672,3,2010000916480,7,19,9,2,0,3,2,0,0,0,1,2705,22704,-1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-8-62-0-7-0-9-0]"
"2257495",1026672,4,2010000916480,8,21,4,1,0,0,1,0,0,0,1,2705,22704,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0]"
"2258853",1027231,1,2008000888832,1,1,46,2,62,0,12,2,2363,22362,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-15-15-15-0-5-5-0]"
"2258854",1027231,2,2008000888832,1,3,19,2,71,6,11,2,2508,22507,2,2502,22501,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-15-15-0]"
"2262159",1028617,1,2010000261120,2,4,50,2,54,0,16,2,2323,22322,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
"2263263",1029056,1,2007000678400,1,1,46,1,56,0,9,2,2664,22663,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-71-0-1-72-1-42-0]"
"2265415",1030048,1,2007000416256,1,1,36,2,55,0,13,2,2738,22737,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
"2265416",1030048,2,2007000416256,1,1,37,1,62,0,10,2,2787,22786,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-0-1-0]"
"2265417",1030048,3,2007000416256,6,16,18,2,72,4,4,2,2791,22790,1,2686,22685,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-3-42-42-42-0-42-0]"
"2265418",1030048,4,2007000416256,7,19,13,1,0,5,4,0,0,0,1,2673,22672,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-8-0]"
"2266445",1030455,1,2009001230336,1,1,51,2,61,0,11,2,2686,22685,0,0,0,-1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"2266446",1030455,2,2009001230336,4,13,58,1,0,0,11,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-42-42-8-42-5-42-0]"
"2266447",1030455,3,2009001230336,1,1,20,1,81,0,11,2,2755,22754,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
"2266448",1030455,4,2009001230336,7,19,12,1,0,4,3,0,0,0,1,2623,22622,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-9-0]"
"2267731",1030969,1,2007001202688,1,1,38,1,44,0,11,2,2816,22815,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0]"
"2267732",1030969,2,2007001202688,4,13,40,2,0,0,11,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"[0-71-0-411-0-411-8-0-5-0]"
"2267733",1030969,3,2007001202688,6,16,17,2,62,5,7,2,2457,22456,1,2686,22685,-1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"2267734",1030969,4,2007001202688,7,19,7,2,0,3,2,0,0,0,1,2687,22686,-1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"2267735",1030969,5,2007001202688,8,22,5,1,0,1,1,0,0,0,1,2818,22817,-1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"[0-3-8-0]"
"2270526",1032240,1,2008001282048,1,1,71,1,53,0,9,2,2624,22623,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-42-15-0-15-15-0]"
"2271899",1032864,1,2011001257984,4,13,55,2,0,0,12,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-42-42-72-0]"
"2271900",1032864,2,2011001257984,5,15,80,2,0,0,9,0,0,0,0,0,0,-1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"2274352",1033930,1,2008001150976,1,3,37,2,62,6,11,2,2688,22687,2,2874,22873,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-42-1-0]"
"2274353",1033930,2,2008001150976,2,4,36,1,81,0,9,2,2689,22688,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-15-15-0-15-15-73-0]"
"2274354",1033930,3,2008001150976,3,9,18,2,0,6,9,0,0,0,2,791,20790,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-42-5-5-61-0]"
"2274355",1033930,4,2008001150976,7,19,15,1,0,5,5,0,0,0,1,2686,22685,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0]"
"2274356",1033930,5,2008001150976,7,19,15,1,0,5,5,0,0,0,1,3142,23141,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0]"
"2274357",1033930,6,2008001150976,7,19,15,1,0,5,5,0,0,0,1,2686,22685,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-8-3-0-62-0]"
"2274358",1033930,7,2008001150976,7,19,8,2,0,3,2,0,0,0,1,2687,22686,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-8-0-9-0]"
"2282811",1037445,1,2007000940544,1,1,50,1,23,0,9,2,2689,22688,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"2282812",1037445,2,2007000940544,1,1,52,2,44,0,9,2,3304,3304,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-42-0-1-0-61-5-5-61-0]"
"2285623",1038589,1,2011000995840,5,15,68,1,0,0,9,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-61-0-5-72-0]"
"2285624",1038589,2,2011000995840,4,13,64,2,0,0,9,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"2289316",1040226,1,2009001230336,1,1,26,1,81,0,11,2,2643,22642,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-15-15-1-0]"
"2289317",1040226,2,2009001230336,8,21,2,1,0,0,0,0,0,0,2,2791,22790,-1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"2289318",1040226,3,2009001230336,3,12,24,2,62,6,12,2,2818,22817,2,2332,22331,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-8-2-42-0]"
"2291167",1040987,1,2009000443904,1,1,56,1,33,0,9,2,2890,22889,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-8-72-0-1-0-9-0]"
"2291168",1040987,2,2009000443904,3,9,55,2,0,6,10,0,0,0,2,2347,22346,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-2-0]"
"2292575",1041554,1,2007000809472,2,6,20,1,92,6,9,2,2870,22869,2,2874,22873,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-0]"
"2292576",1041554,2,2007000809472,1,1,29,1,42,0,10,2,2959,22958,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-72-15-0]"
"2293020",1041754,1,2011000340480,1,1,27,1,56,0,10,2,2815,22814,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-72-1-0]"
"2295059",1042691,1,2007000809472,2,4,56,2,51,0,13,2,2815,22814,0,0,0,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[0-412-15-0]"
"2295060",1042691,2,2007000809472,1,1,54,1,92,0,13,2,2872,22871,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-42-0]"
"2295061",1042691,3,2007000809472,1,1,27,2,62,0,13,2,3304,3304,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-0-61-42-5-73-0]"
"2295062",1042691,4,2007000809472,7,19,15,2,0,5,5,0,0,0,1,2686,22685,-1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"[0-3-0]"
"2298042",1043914,1,2011000602624,5,15,67,1,0,0,14,0,0,0,0,0,0,-1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-42-0]"
"2298043",1043914,2,2011000602624,1,1,63,2,61,0,13,2,2347,22346,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-42-61-9-8-0]"
"2299108",1044353,1,2010000916480,2,4,61,2,62,0,9,2,2816,22815,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-15-0-15-0]"
"2299109",1044353,2,2010000916480,4,13,35,2,0,0,7,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"2299110",1044353,3,2010000916480,1,3,31,1,72,6,11,2,2642,22641,2,2347,22346,-1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"2307458",1048304,1,2007000416256,3,12,18,1,72,6,10,2,3052,23051,2,2874,22873,-1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"[0-5-0]"
"2309133",1049901,1,2009000968192,3,9,18,2,0,6,10,0,0,0,2,2874,22873,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"[0-2-0]"
"2309743",1050520,1,2010000785408,3,12,19,2,72,6,11,2,2934,22933,2,2874,22873,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"[0-5-1-2-0]"
"2311515",1051840,1,2010000261120,3,9,22,1,0,6,11,0,0,0,2,595,20594,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-2-0]"
"2311516",1051840,2,2010000261120,3,9,23,1,0,6,11,0,0,0,2,2920,22919,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-72-2-0]"
"2311517",1051840,3,2010000261120,3,12,22,1,72,6,11,2,2870,22869,2,2903,22902,-1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-5-9-8-72-0]"
"2313239",1052759,1,2011001257984,1,1,38,2,32,0,11,2,2384,22383,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"2313240",1052759,2,2011001257984,2,4,37,1,51,0,9,2,2475,22474,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-42-9-72-5-73-8-0]"
"2313241",1052759,3,2011001257984,1,3,19,1,23,6,9,2,2870,22869,2,2874,22873,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-71-0-5-1-0-42-0]"
"2314194",1053210,1,2007000154112,1,1,31,2,53,0,12,2,2329,22328,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[0-42-0-412-8-1-72-1-0-42-42-0-9-0-42-73-0]"
"2314195",1053210,2,2007000154112,7,19,13,1,0,5,4,0,0,0,1,2881,22880,-1,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"[0-3-0-9-0]"
"2314794",1053482,1,2009999998976,1,3,33,2,62,6,12,2,2722,22721,2,2874,22873,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-42-0-1-72-1-9-0]"
"2314795",1053482,2,2009999998976,7,19,10,1,0,3,2,0,0,0,1,2881,22880,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0]"
"2314796",1053482,3,2009999998976,8,21,0,1,0,0,0,0,0,0,2,2880,22879,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"2318443",1055449,1,2008000757760,1,1,37,2,61,0,11,2,2884,22883,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-72-15-15-8-15-0-15-9-0]"
"2318444",1055449,2,2008000757760,2,4,47,1,51,0,9,2,2476,22475,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-72-1-0-9-0]"
"2318445",1055449,3,2008000757760,7,19,12,1,0,4,4,0,0,0,1,2889,22888,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-3-0]"
"2320370",1056406,1,2008001019904,1,1,48,1,54,0,11,2,2685,22684,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-1-72-1-9-0-42-0]"
"2320371",1056406,2,2008001019904,2,6,21,2,44,6,11,2,2892,22891,2,2920,22919,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
"2320372",1056406,3,2008001019904,6,18,16,1,0,5,5,0,0,0,1,2895,22894,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0-8-3-0]"
"2320373",1056406,4,2008001019904,6,18,16,2,0,5,5,0,0,0,1,2901,22900,-1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0]"
