"","uniqueid","jointTripNum","hhid","pnum","userClass","tourNum","tourSubTourNum","personTripNum","tourTripNum","mainTourTripNum","subTourTripNum","jointTourNum","jointTripRole","direction","obBundleNum","ibBundleNum","escortingRole","jointSpecEvtTour","party","origTaz","origMaz","destTaz","destMaz","origPurp","destPurp","mode","prelimDepartInterval","finalDepartMinute","tripDistance","prelimArriveInterval","finalArriveMinute","activityMinutesAtDest","pnrParkTaz","pnrParkMaz","vot","travelTime","hb","tripPurpose"
"5532748",3,0,604827,1,2,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 1 ]",985,20984,1388,21387,9,8,1,66,987.2445,5.19,67,996.9445,5.6799927,0,0,31.2987048553124,9.69999999999993,0,"NHB"
"6071011",16,0,658787,3,3,1,0,4,4,4,0,0,0,2,0,0,0,0,"[ 3 ]",494,20493,1764,21763,8,0,4,52,763.59125,7.02,53,775.7413,165.44,0,0,10.1172004759533,12.1500500000001,1,"HBNW"
"9703331",4,0,1073769,1,3,1,1,4,3,0,3,0,0,2,0,0,0,0,"[ 1 ]",3052,23051,3030,23029,9,62,14,56,824.0472,0.44,56,832.84717,-2.919983,0,0,6.4996661255757,8.79997000000003,0,"NHB"
"6409429",8,0,692657,2,3,2,0,6,4,4,0,0,0,2,0,0,0,0,"[ 2 ]",84,20083,493,20492,5,61,3,66,987.3567,12.85,68,1009.4467,8.609985,0,0,1.19439658832432,22.0899999999999,0,"NHB"
"5365908",18,0,589045,4,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 4 ]",1448,21447,1368,21367,0,3,4,21,314.1671,2.35,21,319.86713,444.3,0,0,10.7194379838404,5.70002999999997,1,"HBNW"
"6944104",4,0,752778,1,3,1,0,4,4,4,0,0,0,2,0,0,0,0,"[ 1 ]",1960,21959,1877,21876,62,72,14,69,1027.7465,2.66,69,1080.9464,-42.880005,0,0,6.48059214586323,53.1999000000001,0,"NHB"
"5649514",3,0,615790,2,2,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",1541,21540,2787,22786,0,1,1,16,228.2341,11.02,17,248.7341,556.99,0,0,9.81051518777917,20.5,1,"HBW"
"8335881",1,0,915628,1,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",2722,22721,2834,22833,0,9,1,44,654.5761,6.58,45,667.6761,5.0599976,0,0,0.487454391790475,13.1,1,"HBNW"
"2506173",5,0,300682,1,1,1,0,5,3,3,0,0,0,2,0,0,0,0,"[ 1 ]",669,20668,442,20441,5,0,1,54,798.9875,6.88,55,814.8875,613.25995,0,0,6.55828058163262,15.9000000000001,1,"HBNW"
"7539512",18,2,814540,3,3,2,0,6,2,2,0,1,2,2,0,0,0,0,"[ 1,3,4,2 ]",2256,22255,2280,22279,8,0,4,75,1115.8092,2.37,75,1122.4192,308.14,0,0,4.17067993080087,6.61000000000013,1,"HBNW"
"5202814",5,0,573641,2,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",1415,21414,2756,22755,0,61,1,29,413.63434,4.6,29,421.72433,165.98996,0,0,14.8619673299313,8.08999,1,"HBNW"
"3734202",3,0,421006,1,3,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 1 ]",527,20526,1287,21286,42,9,4,55,823.85736,6.54,56,837.3874,1.5499878,0,0,18.4437921643003,13.53004,0,"NHB"
"3410500",2,0,388805,1,2,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",3260,3260,2202,22201,1,0,2,53,787.2176,16.36,55,809.87756,29.850037,0,0,8.8872443869586,22.6599600000001,1,"HBW"
"5304573",5,0,583226,2,2,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 2 ]",1363,21362,1411,21410,1,72,1,34,498.48428,4.15,35,507.50427,4.279999,0,0,17.0105529755147,9.01999000000001,0,"NHB"
"5505927",18,0,602253,4,1,2,0,3,1,1,0,0,0,1,0,0,0,0,"[ 4 ]",1495,21494,1426,21425,0,15,1,17,236.92215,1.9,17,242.86215,691.55,0,0,10.8690079559782,5.94000000000003,1,"HBW"
"3525280",9,0,399862,2,3,2,0,6,4,4,0,0,0,2,0,0,0,0,"[ 2 ]",644,20643,556,20555,8,61,2,54,797.5759,14.1,56,816.7959,13.9800415,0,0,0.34824792413565,19.2199999999999,0,"NHB"
"4241890",5,0,472876,2,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",1293,21292,582,20581,0,5,1,40,582.8417,7.29,40,599.75165,351.13,0,0,8.80903076262384,16.9099500000001,1,"HBNW"
"4731546",4,0,528796,1,2,1,0,4,4,4,0,0,0,2,0,0,0,0,"[ 1 ]",1181,21180,1221,21220,9,0,4,40,587.49335,12.74,42,606.35333,618.63007,0,0,9.42724819864186,18.8599800000001,1,"HBNW"
"6482759",7,1,699701,3,3,2,0,3,1,1,0,1,2,1,0,0,0,0,"[ 2,3,4 ]",1810,21809,1810,21809,0,9,4,67,982.88684,0.96,67,985.56683,155.37994,0,0,5.77657387575271,2.67998999999998,1,"HBNW"
"7959243",5,0,870825,1,1,1,0,5,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",2764,22763,2820,22819,1,73,1,60,898.8451,3.51,60,907.1651,3.7000122,0,0,13.9874786288625,8.32000000000005,0,"NHB"
"5056748",35,1,560028,4,3,1,0,1,1,1,0,0,0,1,1,0,2,0,"[ 1,4,3 ]",1388,21387,1395,21394,0,3,4,16,217.61836,4.89,16,228.10837,484.29004,0,0,15.8558844372113,10.49001,1,"HBNW"
"9249799",1,0,1022496,1,2,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",2659,22658,3132,23131,0,1,4,18,248.32483,8.62,19,264.87482,545.94,0,0,11.3438052309171,16.54999,1,"HBW"
"3414845",22,1,389136,4,3,2,0,3,1,1,0,1,2,1,0,0,0,0,"[ 1,8,5,2,6,9,4,3,7 ]",2202,22201,2145,22144,0,6,4,74,1092.6135,2.62,74,1098.7135,73.640015,0,0,7.11254700719298,6.10000000000014,1,"HBNW"
"420310",5,0,64931,3,3,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 3 ]",745,20744,163,20162,5,0,4,52,777.3876,3.74,52,786.0376,651.37,0,0,1.46675727402043,8.64999999999998,1,"HBNW"
"3017502",8,2,352991,2,3,2,0,4,2,2,0,1,2,2,0,0,0,0,"[ 1,2 ]",2148,22147,2099,22098,7,0,4,70,1039.2662,11.13,71,1052.8762,378.66003,0,0,9.74188600389227,13.6099999999999,1,"HBNW"
"1450900",5,0,181585,3,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 3 ]",562,20561,104,20103,0,5,2,31,446.5517,3.23,31,454.4717,34.75998,0,0,9.22081292139681,7.92000000000002,1,"HBNW"
"1673678",2,0,206851,3,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 3 ]",714,20713,281,20280,5,0,1,38,561.05347,9.94,39,579.99347,850.95,0,0,7.50206107042205,18.9400000000001,1,"HBNW"
"5673776",6,0,618188,6,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 6 ]",1737,21736,1576,21575,3,0,4,50,735.58167,6.11,51,748.26166,674.82,0,0,8.50029279849289,12.67999,1,"HBNW"
"6757709",4,0,733163,2,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 2 ]",2183,22182,1896,21895,5,0,1,67,1000.691,22.7,70,1029.9509,401.15002,0,0,54.6449376161021,29.2599,1,"HBNW"
"9550208",3,0,1057201,3,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 3 ]",2889,22888,2816,22815,0,5,1,14,197.93724,10.13,15,211.78725,22.130005,0,0,3.11350435376721,13.85001,1,"HBNW"
"5250434",8,0,578293,2,2,1,0,4,4,4,0,0,0,2,0,0,0,0,"[ 2 ]",469,20468,1424,21423,8,0,1,62,925.5997,13.22,64,943.6097,125.52002,0,0,9.45352724666574,18.01,1,"HBNW"
"4741998",6,0,529854,3,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 3 ]",1226,21225,1226,21225,0,3,17,16,233.04828,1.41,16,236.28828,446.76,0,0,14.1339150862931,3.23999999999998,1,"HBNW"
"2829517",5,0,333797,1,3,2,0,5,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",720,20719,726,20725,0,9,1,82,1214.3762,3.98,82,1223.4562,90.56006,0,0,52.5422862483195,9.08000000000015,1,"HBNW"
"5246780",7,2,577952,1,3,2,0,7,1,1,0,1,1,1,0,0,0,0,"[ 1,2,4 ]",1422,21421,1424,21423,0,9,3,67,994.7926,2.23,67,1000.2726,135.04004,0,0,9.89022312055973,5.48000000000002,1,"HBNW"
"4711156",44,4,526595,8,3,3,0,6,2,2,0,2,2,2,0,0,0,0,"[ 1,3,8,5,7,6 ]",1178,21177,1199,21198,9,0,4,78,1157.4037,3.1,78,1163.9736,264.64,0,0,2.93372254241075,6.56989999999996,1,"HBNW"
"604535",1,0,88746,1,2,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",333,20332,1739,21738,0,1,1,19,265.50412,9.82,20,280.8641,194.64001,0,0,10.7270376914841,15.35998,1,"HBW"
"2101596",17,1,253335,3,3,1,0,1,1,1,0,0,0,1,1,0,2,0,"[ 2,3 ]",732,20731,688,20687,0,3,4,20,285.0096,2.69,20,291.94962,435.55,0,0,21.0044300939825,6.94002,1,"HBNW"
"4114756",2,0,460524,1,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",1188,21187,1101,21100,411,72,1,26,379.50317,5.87,27,390.59317,1.1499939,0,0,7.20862746386349,11.09,0,"NHB"
"5717913",5,0,622427,2,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",1621,21620,473,20472,0,62,1,46,677.20056,7.67,47,689.33057,34.609985,0,0,4.3219957359494,12.13001,1,"HBNW"
"490106",6,2,74042,1,3,2,0,6,2,2,0,1,1,2,0,0,0,0,"[ 1,3,4 ]",101,20100,189,20188,7,0,16,68,1006.64044,4.07,68,1016.45044,413.34003,0,0,57.1654008636331,9.80999999999995,1,"HBNW"
"3108804",5,0,360679,1,3,1,1,5,3,0,3,0,0,2,0,0,0,0,"[ 1 ]",154,20153,376,20375,61,1,1,40,591.8546,0.98,40,594.5546,356.77002,0,0,6.70276395295429,2.70000000000005,0,"NHB"
"2320397",2,0,278629,1,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",433,20432,343,20342,72,8,1,40,588.0726,12.59,42,605.3526,12.899963,0,0,14.8598426028131,17.2800000000001,0,"NHB"
"5140280",16,0,567983,2,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 2 ]",1355,21354,1402,21401,42,0,3,31,465.46716,14,33,489.55716,275.93002,0,0,9.71251701105927,24.09,1,"HBNW"
"7732414",7,0,839758,2,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 2 ]",2391,22390,2479,22478,61,0,1,37,549.7904,1.33,37,553.5804,243.89001,0,0,7.15590842516008,3.79000000000008,1,"HBNW"
"5073930",26,7,561776,4,3,2,0,5,3,3,0,2,2,2,0,0,0,0,"[ 2,4 ]",1382,21381,1390,21389,5,0,4,72,1070.3239,4.08,72,1079.5138,353.9801,0,0,44.0547650017677,9.18989999999985,1,"HBNW"
"1408254",8,0,176732,1,3,3,0,8,3,3,0,0,0,2,0,0,0,0,"[ 1 ]",174,20173,181,20180,72,73,1,67,1004.9936,2.97,68,1010.8236,5.1099854,0,0,5.92902802959345,5.83000000000004,0,"NHB"
"7140772",23,4,772248,5,3,2,0,5,3,3,0,1,2,2,0,0,0,0,"[ 1,5 ]",367,20366,10,20009,5,6,4,69,1034.2798,3.04,69,1040.5198,4.839966,0,0,34.9711613974782,6.24000000000001,0,"NHB"
"5990313",9,0,650685,1,3,2,0,9,7,7,0,0,0,2,0,0,0,0,"[ 1 ]",1634,21633,1680,21679,61,0,3,63,942.6098,9.42,64,957.0498,479.41003,0,0,17.355731209488,14.4400000000001,1,"HBNW"
"3503173",5,0,397604,1,3,2,0,5,3,3,0,0,0,2,0,0,0,0,"[ 1 ]",1143,21142,1101,21100,5,5,1,57,839.3143,9.28,58,864.6543,-1.7800293,0,0,6.21148353454551,25.34,0,"NHB"
"9006520",23,7,993310,4,3,1,0,6,6,6,0,1,2,2,0,0,0,0,"[ 2,4,6 ]",2756,22755,2798,22797,5,0,4,69,1020.7183,2.93,69,1027.0582,399.53003,0,0,7.26776244521651,6.33989999999994,1,"HBNW"
"2503410",5,0,300317,1,3,1,0,5,5,5,0,0,0,2,0,0,0,0,"[ 1 ]",302,20301,440,20439,61,0,4,48,705.54114,1.12,48,708.25116,199.54999,0,0,2.93710931659824,2.71001999999999,1,"HBNW"
"9781466",8,0,1082153,2,1,2,0,5,3,3,0,0,0,1,0,0,0,0,"[ 2 ]",2941,22940,2935,22934,5,1,1,68,999.28906,2.99,68,1005.27905,135.38,0,0,5.39846255716534,5.98999000000003,0,"NHB"
"2988641",1,0,349963,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",2090,22089,2141,22140,0,1,1,17,244.89717,5.05,17,253.92717,568.46,0,0,4.0898804928875,9.03,1,"HBW"
"74487",3,0,11053,2,2,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",138,20137,295,20294,0,8,4,24,338.59973,6.69,24,348.03973,8.940002,0,0,8.51507437811414,9.44,1,"HBNW"
"5547447",4,3,606297,1,3,2,0,4,1,1,0,1,2,1,0,0,0,0,"[ 2,3,1,4 ]",1506,21505,1386,21385,0,7,4,61,897.18396,11.89,62,914.35394,119.21002,0,0,12.4764726296823,17.16998,1,"HBNW"
"3007078",1,0,351983,1,2,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",2098,22097,3259,3259,0,1,1,20,282.97537,5.28,20,294.10538,206.35999,0,0,20.5343329448947,11.13001,1,"HBW"
"9050841",16,0,998919,3,3,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 3 ]",2496,22495,2536,22535,3,0,17,49,730.4817,3.3,49,737.5917,695.39,0,0,5.70152272861449,7.1099999999999,1,"HBNW"
"1467581",4,0,183462,3,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 3 ]",566,20565,568,20567,0,3,14,16,226.34317,1.28,16,251.94318,409.4,0,0,5.21829234138092,25.60001,1,"HBNW"
"9785914",14,0,1082616,2,3,1,0,6,6,6,0,0,0,2,0,0,0,0,"[ 2 ]",2481,22480,2714,22713,61,72,1,51,752.71985,4.78,52,763.40985,3.869995,0,0,16.231845139904,10.6900000000001,0,"NHB"
"1416047",3,0,177515,2,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",546,20545,544,20543,0,61,1,20,279.341,1.35,20,283.121,185.36002,0,0,5.62286295236469,3.77999999999997,1,"HBNW"
"2688734",5,0,319427,2,3,2,0,3,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",688,20687,324,20323,0,42,2,63,928.90295,5.19,63,942.483,1.8399048,0,0,24.6711482944976,13.5800499999999,1,"HBNW"
"8073332",4,0,885061,1,3,2,0,4,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",2520,22519,2912,22911,0,42,2,62,911.0188,9.81,63,930.1988,4.1799927,0,0,9.83055017076675,19.1799999999999,1,"HBNW"
"4318399",19,2,481939,4,3,2,0,4,2,2,0,1,2,2,0,0,0,0,"[ 1,3,4,2 ]",1038,21037,971,20970,5,0,4,31,456.7661,7.13,32,470.8161,35.23004,0,0,0.923545089415471,14.05,1,"HBNW"
"3001710",10,0,351448,2,3,3,0,6,2,2,0,0,0,2,0,0,0,0,"[ 2 ]",2132,22131,2095,22094,5,0,1,64,941.89624,11.55,65,962.6962,462.31,0,0,4.94867391723395,20.7999599999999,1,"HBNW"
"1415660",9,0,177474,2,3,1,0,4,4,4,0,0,0,2,0,0,0,0,"[ 2 ]",585,20584,537,20536,61,72,1,43,630.8728,12.36,44,647.3228,13.2699585,0,0,4.72801631523544,16.45,0,"NHB"
"6719438",48,5,728690,6,3,2,0,3,1,1,0,2,2,1,0,0,0,0,"[ 1,5,6,3 ]",1880,21879,1858,21857,0,5,4,63,931.4162,0.76,63,933.3762,54.21997,0,0,4.78545315444636,1.96000000000004,1,"HBNW"
"1973333",10,0,239847,2,2,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",654,20653,667,20666,0,61,1,16,221.53741,4.42,16,233.56741,1.8099976,0,0,23.0054747133655,12.03,1,"HBNW"
"7283033",3,0,788065,2,3,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 2 ]",1858,21857,2034,22033,72,0,1,38,570.1833,8.53,39,585.03326,852.22003,0,0,8.6488101537452,14.84996,1,"HBNW"
"1539112",11,1,191504,2,3,1,0,1,1,1,0,1,1,1,0,0,0,0,"[ 2,1 ]",591,20590,580,20579,0,9,2,14,191.78001,2.06,14,198.36002,200.41998,0,0,9.38666756700229,6.58000999999999,1,"HBNW"
"10270737",3,0,1137558,1,3,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 1 ]",2572,22571,2829,22828,9,62,1,37,542.64276,1.25,37,546.0428,4.0999756,0,0,3.00779766272846,3.4000400000001,0,"NHB"
"8512310",32,0,936765,3,3,3,0,5,1,1,0,0,0,1,0,0,0,0,"[ 3 ]",2793,22792,2746,22745,0,9,4,63,927.25433,5.19,63,937.27435,169.57996,0,0,18.2577371023541,10.02002,1,"HBNW"
"3539560",4,0,401537,1,3,1,0,4,4,4,0,0,0,2,0,0,0,0,"[ 1 ]",915,20914,926,20925,62,0,1,33,480.52765,1.83,33,485.06766,4.1400146,0,0,4.46186923289387,4.54001,1,"HBNW"
"4244718",10,0,473097,2,2,2,0,7,5,5,0,0,0,1,0,0,0,0,"[ 2 ]",1070,21069,1293,21292,61,1,1,23,347.62643,4.41,24,356.13644,541.74,0,0,9.49148919912888,8.51000999999997,0,"NHB"
"8092966",10,0,887219,3,3,1,0,5,5,5,0,0,0,2,0,0,0,0,"[ 3 ]",2551,22550,2819,22818,61,8,1,48,714.9543,15.9,50,739.5243,12.22998,0,0,13.3093902448083,24.5700000000001,0,"NHB"
"8763804",3,0,964736,2,3,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 2 ]",2787,22786,2782,22781,62,73,3,76,1127.6699,2.61,76,1132.6499,5.23999,0,0,17.2733726232157,4.97999999999979,0,"NHB"
"7117040",14,0,770064,2,2,1,0,3,3,3,0,0,0,1,0,0,0,0,"[ 2 ]",1967,21966,2183,22182,412,5,1,22,321.4068,5.45,23,331.8668,5.440033,0,0,10.6455173191079,10.46,0,"NHB"
"3568353",1,0,404649,1,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",939,20938,1078,21077,0,72,1,42,622.65717,4.51,43,633.4272,2.7299805,0,0,6.65096731321001,10.77003,1,"HBNW"
"1691759",12,3,208943,2,3,2,0,8,3,3,0,1,1,1,0,0,0,0,"[ 2,1,3 ]",224,20223,146,20145,6,6,3,57,844.44244,1.47,57,848.38245,32.819946,0,0,6.72060537287779,3.94000999999992,0,"NHB"
"1861019",5,0,227632,2,3,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 2 ]",169,20168,602,20601,8,62,4,33,491.39462,15.69,35,514.2346,13.539978,0,0,6.27511313621969,22.83998,0,"NHB"
"6403733",1,0,692109,1,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",1748,21747,1680,21679,0,61,3,18,253.83263,5.94,18,266.53262,30.399994,0,0,2.01073350268701,12.69999,1,"HBNW"
"988714",16,0,128090,2,3,4,0,7,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",520,20519,84,20083,0,5,1,65,961.60516,2.06,65,966.1952,61.26996,0,0,5.07981587492204,4.59004000000004,1,"HBNW"
"6231916",12,0,674644,2,3,1,1,3,2,0,2,0,0,2,0,0,0,0,"[ 2 ]",1716,21715,1588,21587,72,1,1,41,608.06134,2.65,41,612.6713,-1.7999878,0,0,6.22471670012438,4.60996,0,"NHB"
"6277323",15,0,679130,2,3,3,0,7,2,2,0,0,0,2,0,0,0,0,"[ 2 ]",527,20526,1656,21655,42,0,2,69,1028.0842,15.99,71,1051.7343,375.33997,0,0,38.2474726963417,23.6501000000001,1,"HBNW"
"4280571",7,0,477156,1,1,2,0,7,4,4,0,0,0,2,0,0,0,0,"[ 1 ]",2838,22837,2728,22727,8,61,1,53,797.3516,5.9,54,809.49164,4.659973,0,0,11.2166848058313,12.14004,0,"NHB"
"26396",8,0,4347,2,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",120,20119,230,20229,0,3,17,18,268.59448,9.14,19,280.7945,437.8,0,0,2.89162380944185,12.2000200000001,1,"HBNW"
"7491970",4,0,809465,1,3,2,0,4,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",2260,22259,2259,22258,9,61,1,38,563.53,5.29,39,573.56006,5.549988,0,0,1.30364150947619,10.03006,0,"NHB"
"1595221",6,0,197627,2,1,2,0,6,3,3,0,0,0,2,0,0,0,0,"[ 2 ]",473,20472,474,20473,15,5,1,61,907.07434,1.07,61,909.53436,4.6799927,0,0,4.39655665233336,2.46001999999999,0,"NHB"
"4170237",4,0,465980,1,2,1,0,4,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",1109,21108,1143,21142,1,8,1,58,864.41583,9,59,880.3858,7.0300293,0,0,38.9417065731137,15.96997,0,"NHB"
"4122351",7,0,461304,1,3,3,0,7,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",470,20469,920,20919,42,9,2,76,1139.0148,19.6,79,1166.2047,14.01001,0,0,21.938963042529,27.1899000000001,0,"NHB"
"3614876",9,2,409568,1,3,3,0,9,2,2,0,0,0,2,0,1,1,0,"[ 1,3 ]",1257,21256,1471,21470,411,5,3,50,744.4179,6.77,51,757.2279,5.7300415,0,0,11.9467792961098,12.8099999999999,0,"NHB"
"7403545",2,0,800042,1,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",2223,22222,2234,22233,9,0,1,67,1006.0724,7.38,68,1022.8424,413,0,0,4.09814370159013,16.77,1,"HBNW"
"2677728",6,0,318219,1,2,1,0,6,4,4,0,0,0,2,0,0,0,0,"[ 1 ]",320,20319,320,20319,9,5,4,59,872.6055,0.42,59,873.67554,4.7699585,0,0,6.82201787303246,1.07003999999995,0,"NHB"
"7111991",13,5,769657,1,3,4,0,13,4,4,0,1,2,2,0,0,0,0,"[ 2,1,3,4 ]",2183,22182,1993,21992,5,0,4,74,1098.2479,7.16,75,1112.2279,310.34998,0,0,8.42936074912345,13.98,1,"HBNW"
"10365363",8,6,1148155,1,3,3,0,8,4,4,0,2,1,2,0,0,0,0,"[ 1,2 ]",3161,23160,3167,23166,9,0,3,76,1125.8503,2.39,76,1131.5503,294.0901,0,0,11.5420739956318,5.70000000000005,1,"HBNW"
"4877818",8,0,542855,1,3,4,0,8,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",1352,21351,1349,21348,0,5,1,68,998.23303,10.61,69,1016.86304,30.130005,0,0,54.3838975926076,18.63001,1,"HBNW"
"9959374",13,2,1101565,2,3,2,0,4,2,2,0,1,2,2,0,0,0,0,"[ 1,2 ]",3000,22999,2989,22988,6,5,4,37,537.3666,1.15,37,540.6166,4.049988,0,0,18.4124416577455,3.25,0,"NHB"
"5056827",8,0,560037,2,3,2,0,5,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",1388,21387,1386,21385,0,42,2,41,593.4423,2.01,41,598.22235,19.179932,0,0,41.3806325424218,4.78004999999996,1,"HBNW"
"754253",10,0,106152,2,2,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 2 ]",463,20462,463,20462,1,0,1,70,1037.4907,0.5,70,1038.8907,386.09998,0,0,25.8331269692096,1.39999999999986,1,"HBW"
"668641",13,6,97011,1,3,4,0,13,3,3,0,1,1,2,0,0,0,0,"[ 1,5,2,3 ]",814,20813,455,20454,5,0,3,67,991.11194,10.48,68,1009.67194,22.420044,0,0,2.13535821396387,18.5599999999999,1,"HBNW"
"3096438",1,0,359631,2,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",2117,22116,2117,22116,0,61,1,11,151.41931,0.51,11,152.75931,52.62001,0,0,52.951601381236,1.34,1,"HBNW"
"1243087",6,0,157380,1,3,3,0,6,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",126,20125,409,20408,0,61,2,68,1003.1046,7.26,68,1014.1646,105.01996,0,0,5.68629945242751,11.0599999999999,1,"HBNW"
"3470754",9,2,394051,1,3,2,0,9,2,2,0,1,2,2,0,0,0,0,"[ 3,1,2 ]",909,20908,908,20907,7,0,4,76,1137.5093,0.83,76,1139.8492,294.33008,0,0,0.804088657922761,2.33990000000017,1,"HBNW"
"602968",16,0,88566,2,3,3,0,7,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",333,20332,163,20162,0,411,1,56,824.3232,1.28,56,827.54315,4.340027,0,0,3.49514590500048,3.21994999999993,1,"HBNW"
"3957716",3,0,444506,1,3,1,1,3,1,0,1,0,0,1,0,0,0,0,"[ 1 ]",6,20005,370,20369,1,5,1,36,525.4499,2.35,36,531.6899,149.02002,0,0,6.17242068500179,6.24000000000001,0,"NHB"
"816920",12,0,112165,4,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 4 ]",760,20759,1358,21357,3,8,17,48,708.24146,7.01,49,721.79144,5.4700317,0,0,18.4984313365944,13.54998,0,"NHB"
"6242596",2,0,675725,1,2,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",1707,21706,1707,21706,15,73,1,87,1301.6222,0.59,87,1303.0522,4.75,0,0,15.3976504615841,1.43000000000006,0,"NHB"
"9475475",6,0,1046311,1,3,3,0,6,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",2869,22868,2959,22958,0,9,1,56,829.21466,3.47,56,836.57465,85.46002,0,0,23.0323106394596,7.35999000000004,1,"HBNW"
"4857801",2,0,540800,1,3,1,1,2,1,0,1,0,0,1,0,0,0,0,"[ 1 ]",192,20191,203,20202,1,72,1,53,781.8926,1.13,53,785.18256,139.43,0,0,17.0913740503404,3.28995999999995,0,"NHB"
"7351976",24,0,794732,2,3,3,0,10,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",2058,22057,146,20145,0,72,1,44,639.0083,7.33,44,655.7783,39.289978,0,0,37.4639276059886,16.77,1,"HBNW"
"1837302",6,4,224980,2,3,1,0,1,1,1,0,0,0,1,1,0,1,0,"[ 2,3,4 ]",619,20618,614,20613,0,411,3,16,231.93443,2.97,16,238.66443,1.2100067,0,0,13.7213750003734,6.73000000000002,1,"HBNW"
"8681831",11,0,955500,3,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 3 ]",2426,22425,2444,22443,0,3,17,15,219.85698,4.15,16,226.81699,473.03998,0,0,1.8346813342823,6.96001000000001,1,"HBNW"
"7712063",1,0,836925,1,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",2468,22467,2635,22634,0,8,7,50,741.82214,11.84,51,802.08215,106.43994,2468,22467,8.70091286377304,60.26001,1,"HBNW"
"3087944",2,0,358878,2,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 2 ]",1931,21930,2114,22113,42,0,3,4,53.057133,12.74,5,69.94713,55.61001,0,0,14.6161513811718,16.889997,1,"HBNW"
"8149608",19,0,894006,4,3,1,0,5,5,5,0,0,0,2,0,0,0,0,"[ 4 ]",2635,22634,2636,22635,42,42,2,50,745.50867,0.73,50,747.48865,4.4800415,0,0,5.38932232447898,1.97997999999995,0,"NHB"
